Date,MMWR_week,Location,Distributed,Distributed_Janssen,Distributed_Moderna,Distributed_Pfizer,Distributed_Unk_Manuf,Dist_Per_100K,Distributed_Per_100k_12Plus,Distributed_Per_100k_18Plus,Distributed_Per_100k_65Plus,Administered,Administered_12Plus,Administered_18Plus,Administered_65Plus,Administered_Janssen,Administered_Moderna,Administered_Pfizer,Administered_Unk_Manuf,Administered_Fed_LTC,Administered_Fed_LTC_Residents,Administered_Fed_LTC_Staff,Administered_Fed_LTC_Unk,Administered_Fed_LTC_Dose1,Administered_Fed_LTC_Dose1_Residents,Administered_Fed_LTC_Dose1_Staff,Administered_Fed_LTC_Dose1_Unk,Admin_Per_100K,Admin_Per_100k_12Plus,Admin_Per_100k_18Plus,Admin_Per_100k_65Plus,Recip_Administered,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,Series_Complete_Yes,Series_Complete_Pop_Pct,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Series_Complete_Janssen,Series_Complete_Moderna,Series_Complete_Pfizer,Series_Complete_Unk_Manuf,Series_Complete_Janssen_12Plus,Series_Complete_Moderna_12Plus,Series_Complete_Pfizer_12Plus,Series_Complete_Unk_Manuf_12Plus,Series_Complete_Janssen_18Plus,Series_Complete_Moderna_18Plus,Series_Complete_Pfizer_18Plus,Series_Complete_Unk_Manuf_18Plus,Series_Complete_Janssen_65Plus,Series_Complete_Moderna_65Plus,Series_Complete_Pfizer_65Plus,Series_Complete_Unk_Manuf_65Plus,Series_Complete_FedLTC,Series_Complete_FedLTC_Residents,Series_Complete_FedLTC_Staff,Series_Complete_FedLTC_Unknown
06/08/2021,23,DC,1048495,54400,416700,577395,0,148565,171954,181532,1200430,805360,805290,792788,164197,25427,318830,460882,221,8957,4237,3861,859,5554,2419,2402,733,114114,132068,137260,187991,722033,409540,58,409467,67.2,399455,69.2,72582,83.1,336199,47.6,336180,55.1,332257,57.5,63736,73,28984,129074,177980,161,28982,129070,177967,161,28966,129039,174093,159,1998,36185,25532,21,3298,1755,1418,125
06/09/2021,23,DC,1049665,54400,416700,578565,0,148731,172146,181735,1201770,807157,807086,794235,164348,25475,319472,461989,221,8957,4237,3861,859,5554,2419,2402,733,114369,132363,137511,188164,723700,410171,58.1,410098,67.3,399983,69.3,72636,83.2,337253,47.8,337234,55.3,333018,57.7,63810,73.1,29021,129502,178568,162,29019,129498,178555,162,29003,129467,174388,160,2003,36222,25564,21,3298,1755,1418,125
06/10/2021,23,DC,1049605,54400,416640,578565,0,148722,172136,181724,1201710,809582,809511,796314,164557,25544,320404,463403,231,8957,4237,3861,859,5554,2420,2401,733,114712,132760,137871,188403,726155,411039,58.2,410966,67.4,400698,69.4,72707,83.2,338846,48,338827,55.6,334332,57.9,63921,73.2,29077,130157,179447,165,29075,130153,179434,165,29059,130122,174988,163,2007,36277,25616,21,3298,1755,1418,125
06/11/2021,23,DC,1049605,54400,416640,578565,0,148722,172136,181724,1201710,809582,809511,796314,164557,25544,320404,463403,231,8957,4237,3861,859,5554,2418,2403,733,114712,132760,137871,188403,726349,411129,58.3,411056,67.4,400784,69.4,72715,83.3,338953,48,338933,55.6,334426,57.9,63924,73.2,29086,130201,179500,166,29084,130197,179486,166,29068,130166,175028,164,2007,36279,25617,21,3298,1755,1418,125
06/12/2021,23,DC,1050145,54400,417180,578565,0,148799,172224,181818,1202320,812053,811982,798335,164752,25638,321248,464925,242,8958,4237,3862,859,5554,2417,2404,733,115063,133166,138220,188626,728954,412337,58.4,412261,67.6,401797,69.6,72797,83.3,340402,48.2,340378,55.8,335542,58.1,64027,73.3,29174,130650,180407,171,29172,130646,180389,171,29156,130614,175603,169,2012,36316,25677,22,3299,1755,1419,125
06/13/2021,24,DC,1050145,54400,417180,578565,0,148799,172224,181818,1202320,814593,814522,800504,164959,25709,322356,466277,251,8958,4237,3862,859,5554,2417,2404,733,115422,133582,138596,188863,731503,413373,58.6,413297,67.8,402713,69.7,72868,83.4,341939,48.5,341913,56.1,336805,58.3,64132,73.4,29245,131225,181298,171,29243,131221,181278,171,29227,131189,176220,169,2017,36364,25729,22,3299,1755,1419,125
06/14/2021,24,DC,1050145,54400,417180,578565,0,148799,172224,181818,1202320,821887,821815,807043,165499,26403,324316,470902,266,8958,4237,3862,859,5356,2340,2319,697,116456,134778,139728,189482,737698,415522,58.9,415446,68.1,404459,70,73010,83.6,346486,49.1,346460,56.8,341055,59,64533,73.9,29820,132653,183841,172,29818,132649,183821,172,29802,132617,178466,170,2068,36527,25916,22,3495,1835,1499,161
06/15/2021,24,DC,1050145,54400,417180,578565,0,148799,172224,181818,1202320,824047,823975,808857,165600,26523,325146,472111,267,8958,4237,3862,859,5356,2340,2319,697,116762,135132,140042,189597,739746,416216,59,416139,68.2,405044,70.1,73054,83.6,347921,49.3,347891,57.1,342221,59.3,64602,74,29920,133155,184673,173,29918,133151,184649,173,29902,133118,179030,171,2080,36556,25944,22,3495,1835,1499,161
06/16/2021,24,DC,1050425,54400,417460,578565,0,148838,172270,181866,1202640,826448,826376,810482,165773,26587,325685,473900,276,8958,4237,3862,859,5356,2340,2319,697,117102,135526,140324,189795,742764,417466,59.2,417388,68.5,405966,70.3,73164,83.8,349725,49.6,349694,57.4,343511,59.5,64756,74.1,30001,133594,185955,175,29999,133590,185930,175,29983,133557,179798,173,2095,36621,26018,22,3495,1835,1499,161
06/17/2021,24,DC,1051565,54400,418600,578565,0,149000,172457,182064,1203950,832077,832003,814490,166092,26783,326950,478058,286,8958,4237,3862,859,5356,2340,2319,697,117900,136449,141017,190161,747662,419800,59.5,419720,68.8,407532,70.6,73290,83.9,352381,49.9,352349,57.8,345424,59.8,64938,74.3,30146,134217,187842,176,30144,134213,187816,176,30128,134180,180942,174,2104,36690,26122,22,3495,1835,1499,161
06/18/2021,24,DC,1053115,54400,418980,579735,0,149219,172711,182332,1205720,834262,834188,816447,166278,26870,327775,479323,294,8958,4237,3862,859,5356,2340,2319,697,118209,136807,141356,190374,749726,420635,59.6,420554,69,408249,70.7,73373,84,353664,50.1,353631,58,346525,60,65041,74.5,30220,134675,188592,177,30218,134671,188565,177,30202,134638,181511,174,2108,36736,26175,22,3495,1835,1499,161
06/19/2021,24,DC,1053315,54400,419180,579735,0,149248,172744,182367,1205950,841249,841174,822643,166943,26981,332243,481720,305,8958,4237,3862,859,5356,2340,2319,697,119199,137953,142429,191135,755609,423813,60.1,423732,69.5,410883,71.1,73706,84.4,356422,50.5,356388,58.4,349084,60.4,65328,74.8,30324,136516,189405,177,30322,136511,189378,177,30306,136478,182126,174,2127,36944,26235,22,3495,1835,1499,161
06/20/2021,25,DC,1053315,54400,419180,579735,0,149248,172744,182367,1205950,843066,842991,824157,167110,27042,332802,482907,315,8958,4237,3862,859,5356,2340,2319,697,119457,138251,142691,191326,757075,424482,60.1,424401,69.6,411433,71.2,73772,84.5,357234,50.6,357200,58.6,349775,60.6,65405,74.9,30365,136795,189897,177,30363,136790,189870,177,30347,136757,182497,174,2132,36976,26275,22,3495,1835,1499,161
06/21/2021,25,DC,1053315,54400,419180,579735,0,149248,172744,182367,1205950,844373,844298,825251,167207,27101,333251,483706,315,8958,4237,3862,859,5356,2340,2319,697,119642,138465,142881,191437,758203,425069,60.2,424988,69.7,411912,71.3,73816,84.5,357817,50.7,357783,58.7,350269,60.6,65451,74.9,30413,137021,190206,177,30411,137016,190179,177,30395,136982,182718,174,2134,37003,26292,22,3495,1835,1499,161
06/22/2021,25,DC,1054415,54400,420280,579735,0,149404,172925,182557,1207210,845387,845312,826135,167281,27191,333531,484350,315,8958,4237,3862,859,5356,2340,2319,697,119786,138632,143034,191522,759367,425695,60.3,425614,69.8,412466,71.4,73878,84.6,358432,50.8,358398,58.8,350803,60.7,65505,75,30499,137208,190546,179,30497,137203,190519,179,30481,137168,182979,175,2141,37029,26313,22,3495,1835,1499,161
06/23/2021,25,DC,1056005,54400,420700,580905,0,149629,173185,182832,1209030,846481,846406,827093,167381,27240,333850,485066,325,8958,4237,3862,859,5356,2340,2319,697,119941,138811,143199,191636,760475,426224,60.4,426142,69.9,412919,71.5,73911,84.6,359031,50.9,358997,58.9,351322,60.8,65552,75.1,30555,137360,190937,179,30553,137355,190910,179,30537,137320,183290,175,2144,37049,26337,22,3495,1835,1499,161
06/24/2021,25,DC,1056305,54400,421000,580905,0,149671,173235,182884,1209380,848202,848127,828646,167537,27319,334328,486220,335,8958,4237,3862,859,5356,2340,2319,697,120185,139093,143468,191815,762285,427158,60.5,427076,70,413752,71.6,73988,84.7,359956,51,359921,59,352144,61,65625,75.1,30641,137620,191516,179,30639,137615,191488,179,30623,137580,183766,175,2155,37082,26366,22,3495,1835,1499,161
06/25/2021,25,DC,1059485,54400,421840,583245,0,150122,173756,183435,1213020,851990,851915,832254,167766,27409,334779,489460,342,8958,4237,3862,859,5356,2340,2319,697,120721,139715,144093,192077,765644,427963,60.6,427880,70.2,414444,71.8,74056,84.8,362549,51.4,362513,59.5,354645,61.4,65772,75.3,30725,137845,193799,180,30723,137840,193770,180,30707,137804,185958,176,2159,37104,26487,22,3495,1835,1499,161
06/26/2021,25,DC,1061435,54400,422620,584415,0,150398,174076,183772,1215250,855653,855578,835685,168571,27485,337344,490468,356,9007,4253,3895,859,5403,2354,2352,697,121240,140315,144687,192999,768103,428669,60.7,428585,70.3,415053,71.9,74104,84.8,363412,51.5,363374,59.6,355377,61.5,65834,75.4,30795,138143,194293,181,30793,138138,194262,181,30777,138101,186322,177,2163,37129,26520,22,3496,1836,1499,161
06/27/2021,26,DC,1061435,54400,422620,584415,0,150398,174076,183772,1215250,858663,858588,838369,168881,27557,339058,491678,370,9007,4253,3895,859,5403,2354,2352,697,121667,140809,145152,193354,771367,429801,60.9,429717,70.5,416046,72,74219,85,365591,51.8,365553,60,357308,61.9,66060,75.6,30881,139390,195138,182,30879,139385,195107,182,30863,139348,186919,178,2169,37303,26566,22,3496,1836,1499,161
06/28/2021,26,DC,1061435,54400,422620,584415,0,150398,174076,183772,1215250,861456,861381,840856,169063,27657,340295,493132,372,9007,4253,3895,859,5403,2354,2352,697,122063,141267,145582,193562,773911,430821,61,430737,70.6,416933,72.2,74279,85,367183,52,367145,60.2,358723,62.1,66186,75.8,30973,140144,195884,182,30971,140139,195853,182,30955,140101,187489,178,2178,37382,26604,22,3496,1836,1499,161
06/29/2021,26,DC,1061435,54400,422620,584415,0,150398,174076,183772,1215250,862206,862131,841499,169111,27687,340419,493728,372,9007,4253,3895,859,5403,2354,2352,697,122169,141390,145694,193617,774746,431271,61.1,431185,70.7,417317,72.3,74323,85.1,367603,52.1,367565,60.3,359071,62.2,66226,75.8,31011,140205,196203,184,31009,140200,196172,184,30993,140162,187738,178,2183,37397,26624,22,3496,1836,1499,161
06/30/2021,26,DC,1061435,54400,422620,584415,0,150398,174076,183772,1215250,863593,863518,842740,169237,27751,340841,494621,380,9008,4253,3896,859,5403,2354,2352,697,122365,141617,145909,193761,776575,432227,61.2,432141,70.9,418175,72.4,74391,85.2,368531,52.2,368493,60.4,359899,62.3,66304,75.9,31109,140440,196797,185,31107,140435,196766,185,31091,140397,188233,178,2191,37428,26663,22,3497,1836,1500,161
07/01/2021,26,DC,1061635,54400,422820,584415,0,150427,174109,183807,1215480,865044,864969,844039,169376,27818,341211,495634,381,9009,4253,3897,859,5403,2354,2352,697,122571,141855,146133,193921,778036,432968,61.3,432882,71,418821,72.5,74460,85.3,369251,52.3,369213,60.6,360539,62.4,66376,76,31161,140620,197280,190,31159,140615,197249,190,31142,140575,188641,181,2198,37454,26701,23,3498,1836,1501,161
07/02/2021,26,DC,1062055,54400,423240,584415,0,150486,174178,183880,1215960,867245,867168,846013,169614,27896,342308,496658,383,9009,4253,3897,859,5403,2354,2352,697,122883,142216,146475,194193,779958,433940,61.5,433852,71.2,419668,72.7,74544,85.3,370231,52.5,370192,60.7,361397,62.6,66479,76.1,31239,141022,197779,191,31237,141017,197747,191,31220,140976,189019,182,2208,37503,26744,24,3498,1836,1501,161
07/03/2021,26,DC,1062495,54400,423680,584415,0,150549,174250,183956,1216460,870954,870877,849412,170069,27979,343719,498871,385,9009,4253,3897,859,5403,2354,2352,697,123408,142824,147064,194714,783092,434887,61.6,434799,71.3,420522,72.8,74643,85.5,372444,52.8,372403,61.1,363397,62.9,66765,76.4,31311,141902,199038,193,31309,141897,199004,193,31292,141856,190067,182,2211,37690,26840,24,3498,1836,1501,161
07/04/2021,27,DC,1062495,54400,423680,584415,0,150549,174250,183956,1216460,872461,872384,850726,170192,28021,344220,499833,387,9009,4253,3897,859,5403,2354,2352,697,123622,143071,147291,194855,784470,435507,61.7,435419,71.4,421045,72.9,74703,85.5,373208,52.9,373167,61.2,364063,63,66813,76.5,31350,142170,199492,196,31348,142165,199458,196,31331,142124,190423,185,2214,37716,26859,24,3498,1836,1501,161
07/05/2021,27,DC,1062495,54400,423680,584415,0,150549,174250,183956,1216460,873589,873510,851695,170257,28077,344469,500656,387,9009,4253,3897,859,5403,2354,2352,697,123782,143256,147459,194929,785500,436060,61.8,435972,71.5,421525,73,74734,85.6,373723,53,373682,61.3,364500,63.1,66852,76.5,31396,142335,199796,196,31394,142330,199762,196,31377,142289,190649,185,2216,37738,26874,24,3498,1836,1501,161
07/06/2021,27,DC,1062495,54400,423680,584415,0,150549,174250,183956,1216460,873977,873898,852006,170275,28083,344532,500975,387,9009,4253,3897,859,5403,2354,2352,697,123837,143320,147513,194950,785891,436301,61.8,436213,71.5,421716,73,74751,85.6,373883,53,373842,61.3,364637,63.1,66864,76.6,31408,142368,199909,198,31406,142363,199875,198,31389,142322,190740,186,2219,37742,26879,24,3498,1836,1501,161
07/07/2021,27,DC,1062495,54400,423680,584415,0,150549,174250,183956,1216460,873994,873915,852023,170275,28084,344546,500977,387,9011,4253,3899,859,5405,2354,2354,697,123839,143323,147516,194950,786139,436435,61.8,436347,71.6,421835,73,74761,85.6,373995,53,373954,61.3,364736,63.1,66877,76.6,31413,142407,199977,198,31411,142402,199943,198,31394,142361,190795,186,2220,37747,26886,24,3498,1836,1501,161
07/08/2021,27,DC,1070925,54400,424460,592065,0,151743,175632,185416,1226110,875639,875560,853474,170432,28154,344972,502125,388,9011,4253,3899,859,5405,2354,2354,697,124072,143592,147767,195130,787757,437291,62,437203,71.7,422575,73.2,74845,85.7,374803,53.1,374762,61.5,365450,63.3,66955,76.7,31488,142591,200522,202,31486,142586,200488,202,31469,142545,191246,190,2230,37776,26925,24,3498,1836,1501,161
07/09/2021,27,DC,1071865,54400,425400,592065,0,151876,175786,185578,1227190,877074,876995,854701,170564,28192,345398,503096,388,9011,4253,3899,859,5405,2354,2354,697,124276,143828,147979,195281,789198,437937,62.1,437849,71.8,423126,73.3,74919,85.8,375614,53.2,375572,61.6,366138,63.4,67035,76.7,31531,142866,201014,203,31529,142861,200979,203,31512,142820,191615,191,2234,37812,26965,24,3498,1836,1501,161
07/10/2021,27,DC,1072415,54400,425500,592515,0,151954,175877,185674,1227820,878468,878389,855900,170721,28236,345750,504094,388,9011,4253,3899,859,5405,2354,2354,697,124473,144056,148187,195460,790586,438672,62.2,438583,71.9,423752,73.4,74997,85.9,376261,53.3,376219,61.7,366679,63.5,67107,76.8,31567,143042,201447,205,31565,143037,201412,205,31548,142996,191942,193,2238,37835,27010,24,3498,1836,1501,161
07/11/2021,28,DC,1072415,54400,425500,592515,0,151954,175877,185674,1227820,879711,879632,856968,170809,28277,346038,505008,388,9012,4253,3900,859,5405,2354,2354,697,124649,144260,148372,195561,791736,439258,62.2,439169,72,424247,73.5,75039,85.9,376851,53.4,376809,61.8,367168,63.6,67163,76.9,31612,143179,201855,205,31610,143174,201820,205,31593,143133,192249,193,2243,37848,27048,24,3499,1836,1502,161
07/12/2021,28,DC,1072415,54400,425500,592515,0,151954,175877,185674,1227820,881223,881144,858188,170896,28322,346406,506107,388,9012,4253,3900,859,5405,2354,2354,697,124864,144508,148583,195661,793159,439957,62.3,439868,72.1,424817,73.6,75091,86,377609,53.5,377567,61.9,367779,63.7,67206,76.9,31654,143377,202373,205,31652,143372,202338,205,31635,143331,192620,193,2247,37865,27070,24,3499,1836,1502,161
07/13/2021,28,DC,1072695,54400,425780,592515,0,151994,175923,185722,1228140,881592,881513,858502,170922,28342,346474,506388,388,9012,4253,3900,859,5405,2354,2354,697,124916,144569,148638,195691,793670,440249,62.4,440160,72.2,425057,73.6,75130,86,377840,53.5,377798,62,367975,63.7,67232,77,31671,143441,202523,205,31669,143436,202488,205,31652,143395,192735,193,2248,37880,27080,24,3499,1836,1502,161
07/14/2021,28,DC,1073805,54400,426440,592965,0,152151,176105,185914,1229410,883134,883054,859958,171309,28373,347483,506890,388,9013,4253,3901,859,5406,2354,2355,697,125134,144821,148890,196134,794759,440681,62.4,440592,72.3,425428,73.7,75180,86.1,378286,53.6,378244,62,368376,63.8,67293,77,31704,143619,202757,206,31702,143614,202722,206,31685,143573,192924,194,2250,37914,27105,24,3499,1836,1502,161
07/15/2021,28,DC,1074655,54400,426840,593415,0,152272,176244,186061,1230390,884367,884286,861071,171431,28430,347849,507700,388,9013,4253,3901,859,5406,2354,2355,697,125309,145023,149082,196273,795988,441331,62.5,441240,72.4,425999,73.8,75239,86.1,378875,53.7,378833,62.1,368902,63.9,67360,77.1,31756,143823,203090,206,31754,143818,203055,206,31737,143777,193194,194,2253,37944,27139,24,3499,1836,1502,161
07/16/2021,28,DC,1075835,54400,427120,594315,0,152439,176438,186266,1231740,885481,885400,862074,171555,28501,348187,508405,388,9013,4253,3901,859,5406,2354,2355,697,125467,145206,149256,196415,797139,441958,62.6,441867,72.5,426543,73.8,75291,86.2,379400,53.8,379357,62.2,369367,64,67419,77.2,31814,143997,203382,207,31812,143992,203346,207,31795,143951,193426,195,2259,37976,27160,24,3499,1836,1502,161
07/17/2021,28,DC,1077035,54400,428320,594315,0,152609,176634,186473,1233110,888007,887925,864366,171850,28612,349347,509660,388,9013,4253,3901,859,5406,2354,2355,697,125825,145620,149653,196753,799466,443453,62.8,443360,72.7,427883,74.1,75450,86.4,380259,53.9,380216,62.4,370129,64.1,67520,77.3,31907,144322,203823,207,31905,144317,203787,207,31888,144274,193772,195,2268,38029,27199,24,3499,1836,1502,161
07/18/2021,29,DC,1077035,54400,428320,594315,0,152609,176634,186473,1233110,889294,889212,865460,171958,28651,349670,510585,388,9032,4260,3913,859,5425,2361,2367,697,126007,145831,149842,196877,800697,444071,62.9,443977,72.8,428386,74.2,75496,86.4,380896,54,380852,62.5,370686,64.2,67568,77.4,31958,144471,204259,208,31956,144466,204222,208,31939,144423,194128,196,2273,38045,27226,24,3499,1836,1502,161
07/19/2021,29,DC,1077035,54400,428320,594315,0,152609,176634,186473,1233110,890364,890281,866322,172020,28694,349961,511321,388,9032,4260,3913,859,5425,2361,2367,697,126159,146007,149991,196948,801770,444624,63,444530,72.9,428831,74.2,75532,86.5,381465,54.1,381421,62.6,371158,64.3,67601,77.4,32011,144645,204599,210,32009,144640,204562,210,31992,144596,194372,198,2276,38055,27246,24,3499,1836,1502,161
07/20/2021,29,DC,1078525,54400,428460,595665,0,152820,176879,186731,1234820,889244,889166,865124,171782,28700,349248,510908,388,9032,4260,3913,859,5425,2361,2367,697,126000,145824,149784,196675,800754,444270,63,444177,72.8,428415,74.2,75372,86.3,381131,54,381090,62.5,370787,64.2,67545,77.3,32030,144455,204436,210,32028,144449,204403,210,32011,144405,194173,198,2276,38055,27190,24,3499,1836,1502,161
07/21/2021,29,DC,1080745,54400,428880,597465,0,153134,177243,187116,1237360,890228,890149,866021,171877,28711,349562,511562,393,9032,4260,3913,859,5425,2361,2367,697,126139,145985,149939,196784,801799,444846,63,444752,72.9,428920,74.3,75424,86.4,381538,54.1,381497,62.6,371148,64.3,67600,77.4,32046,144580,204700,212,32044,144574,204667,212,32027,144530,194391,200,2278,38077,27221,24,3499,1836,1502,161
